Code,f1_Code,f2_Subset,f3_Datasource,f4_Authors,f5_MAreaD,f6_MAreaH,f7_Family,f8_Glottocode,f9_ISO,f10_Genus,f11_Languagename,f12_Reconstructed,f13_Source_form,f14_Source_meaning,f15_Source_meaning_simp,f16_Source_Labelgroup,f17_Target_form,f18_Target_meaning,f19_Target_meaning_simp,f20_Target_Labelgroup,f21_Ex,f22_Ex_gloss,f23_Ex_translation,f24_Ex_reference,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41
,26028,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Tai-Kadai,thai1261,tha,Thai,Thai,,hâj,'give','give',LEXICAL,hâj,CAUSATIVE,CAUSATIVE,VALENCY CHANGE,Sudaa hây nɔ́ɔŋchaay chûay tuaʔeeŋ.,Sudaa give younger.brother help SELF,'Sudaa has/lets her younger brother help her.',Bisang (personal communication),Hây is only used with dynamic verbs. It still has many properties of a control verb.,3,2,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,26029,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Tai-Kadai,thai1261,tha,Thai,Thai,,hâj,'give','give',LEXICAL,hâj,DATIVE,RECIPIENT (CASE),CASE/ADPOSITION,khǎw sòŋ còtmǎay hây phŷan.,3.SG send letter to friend,'He sends a letter to [his] friend.',Bisang (personal communication),,3,2,3,1,1,2,4,1,1,0,1,0,0,1,1,0
,26030,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Tai-Kadai,thai1261,tha,Thai,Thai,,hâj,CAUSATIVE,CAUSATIVE,VALENCY CHANGE,hâj,PURPOSE,PURPOSE (CONJUNCTION),CONJUNCTION,ŋuan khàyàw tóʔ rɛɛŋrɛɛŋ hây kɛ̂ɛw klîŋ pay-maa.,ŋuan shake table quite.hard PURP glass roll go-come,'ŋuan shook the table hard in order for the glass to keep rolling.',Rangkupan 2007: 225,,3,2,2,1,1,2,4,1,0,0,0,0,0,0,0,0
,26031,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Tai-Kadai,thai1261,tha,Thai,Thai,,hâj,CAUSATIVE,CAUSATIVE,VALENCY CHANGE,hâj,MANNER,MANNER (CONJUNCTION),CONJUNCTION,ŋuan nâacàʔ phûut kàp phûuyày hây man sùʔphâap nɔ́y.,ŋuan should speak with adults MANN. it polite FP,'ŋuan should speak with adults in such a way that it sounds polite.',Rangkupan 2007: 228,This construction can be seen as a special case of desiderative construction (cf. Rangkupan 2007: 229).,3,2,2,1,1,2,4,1,0,0,0,0,0,0,0,0
,26032,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Tai-Kadai,thai1261,tha,Thai,Thai,,hâj,CAUSATIVE,CAUSATIVE,VALENCY CHANGE,hâj,COMPLEMENTIZER,COMPLEMENTIZER,CONJUNCTION,khǎw yàak hây chǎn pay ŋaanlíaŋ kàp khǎw ly̌akǝǝn.,3.SG want that 1.SG go party with 3.SG excessively,'He wants badly that I go to the party with him.' ,Rangkupan 2007: 221,,3,2,3,1,1,2,4,1,0,0,1,0,0,0,0,0
,26033,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Tai-Kadai,thai1261,tha,Thai,Thai,,paj,'go','go',LEXICAL,paj,ANDATIVE (DIRECTIONAL verb),ANDATIVE,VERBAL DEIXIS,kɔ̂ɔnhǐn tòk loŋ pay nay náam sǐa.,stone  fall move.down go in water disappear,'The stone fell down into the water and disappeared.',Noss 1964: 188,,2,2,2,1,1,2,3,1,1,0,1,0,0,1,1,0
,26034,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Tai-Kadai,thai1261,tha,Thai,Thai,,paj,'go','go',LEXICAL,paj,preposition (indication DIRECTION to GOAL away from speaker),ALLATIVE,CASE/ADPOSITION,thi̒ŋ còtmǎay pay tuu-praysanii,throw letter go box-mail,'throw a letter into the mail box',Bisang (personal communication),,3,2,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,26035,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Tai-Kadai,thai1261,tha,Thai,Thai,,tua,'head' (body part),'head',LEXICAL,tua,CLASSIFIER,CLASSIFIER,NOUN CLASSIFICATION,mǎa sǎam tua,dog three CL,'three dogs',Bisang (personal communication),,3,2,2,1,2,3,4,1,1,0,1,0,1,1,1,0
,26036,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Tai-Kadai,thai1261,tha,Thai,Thai,,Ɂɔ̀ɔk,'leave' ('depart'),'leave',LEXICAL,Ɂɔ̀ɔk,ALLATIVE (preposition),ALLATIVE,CASE/ADPOSITION,khǎw hàap náam ʔɔ́ɔk pay naa.,3.SG carry.at.both.ends.of.a.pole water out go field,'He carried water out to the field.',Bisang (personal communication),,3,2,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,26037,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Tai-Kadai,thai1261,tha,Thai,Thai,,càak,"'leave' ('go out, movement out of sth')",'leave',LEXICAL,càak,ABLATIVE (preposition),ABLATIVE (SPATIAL),CASE/ADPOSITION,khǎw ʔaw máay ʔɔ́ɔk càak pàa.,3.SG take wood go.out from forest,'He takes wood out from the forest.',Bisang (personal communication),,3,2,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,26038,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Tai-Kadai,thai1261,tha,Thai,Thai,,yùu,'live' ('to be at'),'live',LEXICAL,yùu,CONTINUOUS,PROGRESSIVE,ASPECT,khǎw ʔàan nǎŋsy̌y yùu.,3.SG read book CONT,'He is reading a book.',Kullavanijaya & Bisang 2003: 75,,3,2,2,1,1,3,4,1,1,0,1,0,0,1,1,0
,26039,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Tai-Kadai,thai1261,tha,Thai,Thai,,khon,'man' ('person'),'man',LEXICAL,khon,CLASSIFIER,CLASSIFIER,NOUN CLASSIFICATION,nákrian sìi khon,student four CL,'four students',Bisang (personal communication),,3,2,2,1,2,3,4,1,1,0,1,0,1,1,1,0
,26040,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Tai-Kadai,thai1261,tha,Thai,Thai,,nỳŋ,numeral 'one','one',LEXICAL,nỳŋ,INDEFINITNESS,INDEFINITE,DEFINITENESS,mii chaay kɛ̀ɛ khon nỳŋ nâŋ tòk-plaa.,there.is male old CL one sit catch-fish,"'There was an old man, who was sitting and fishing.'",Iwasaki & Ingkaphirom 2005: 364,,3,2,3,1,1,2,4,1,1,0,1,0,0,0,1,0
,26041,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Tai-Kadai,thai1261,tha,Thai,Thai,,wâa,'say' ('report'),'say',LEXICAL,wâa,QUOTATIVE marker,QUOTATIVE,"VERBAL CATEGORIES, OTHER",khǎw sǎŋkèet hěn wâa  pratuu yaŋ mây pìt.,3.SG notice see COMPL door still NEG closed,'He noticed that the door was not yet closed.',Bisang (personal communication),Target Meaning also: COMPLEMENTIZER,3,2,3,1,2,2,4,1,1,0,1,0,1,1,1,0
,26042,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Tai-Kadai,thai1261,tha,Thai,Thai,,khâaŋ,'side','side',LEXICAL,khâŋ,LOCATIVE marker (relational noun),LOCATIVE,CASE/ADPOSITION,khǎw yùu khâaŋ-lǎŋ pratuu.,3.SG be.at side-back door,'He is behind the door.',Bisang (personal communication),,2,2,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,26043,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Tai-Kadai,thai1261,tha,Thai,Thai,,khâaŋ,'side','side',LEXICAL,(khâŋ)khâaŋ,beside',SIDE (CASE),CASE/ADPOSITION,Khun maa nâŋ khâŋ-khâaŋ phǒm thamay nîa?,2.SG come sit side-side 1.SG why  PART,'Why are you sitting next to me?',Bisang (personal communication),,3,2,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,26044,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Tai-Kadai,thai1261,tha,Thai,Thai,,Ɂaw,'take','take',LEXICAL,Ɂaw,INSTRUMENTAL,INSTRUMENTAL,CASE/ADPOSITION,phǒm ʔaw mîit khâa khǎw.,1.SG take knife kill 3.SG,'I kill him with a knife.',Bisang (personal communication),Target Meaning also: COMITATIVE marker; This is a rather weak form of expressing instrumental because the meaning of 'take' is still present. The most prototypical expression for instrumentals is the preposition dûay 'with' as in dûay mîit 'with a knife'.,2,2,2,1,1,2,3,1,1,0,1,0,0,1,1,0
,26045,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Tai-Kadai,thai1261,tha,Thai,Thai,,khɔ̌ɔŋ,'thing','thing',LEXICAL,khɔ̌ɔŋ,POSSESSION marker,A-POSSESSIVE,POSSESSION,bâan (khɔ̌ɔŋ) phîichaay,house POSS elder.brother,'the house of [my] elder brother',Bisang (personal communication),,4,2,3,1,2,3,4,1,1,0,1,0,1,1,1,0
,27001,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,dɔl,'arrive','arrive',LEXICAL,dɔl,ALLATIVE,ALLATIVE,CASE/ADPOSITION,kɲom daǝ pì: X dɔl Y.,1SG walk from X to Y,'I walked from X to Y [with the implication that the agent/subject arrived there].',Bisang 1992: 421,,3,2,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,27002,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,dɔl,'arrive','arrive',LEXICAL,dɔl,until',UNTIL (CASE/CONJUNCTION),CASE/ADPOSITION,dɔl thɲay nìh kɔ̀ǝt mɯ̀n tɔ̀ǝn trǝlɔp mɔ̀:k,until day this 3SG NEG yet come.back come,'He hasn't come back until today.',Jacob (1968: 97),,3,2,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,27003,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,dɔl,'arrive','arrive',LEXICAL,dɔl,TEMPORAL adverbial,TEMPORAL MARKER,TENSE,khɲom-ʔaeŋ tro:v nɤ̀u cam tìnìh dɔl khɲom mɔ̀:k vèɲ,1SG-SELF must CONT wait here until 1SG come back,"'As for you, [you] must wait here until I come back.'",Bisang (personal communication),,3,2,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,27004,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,khlu:ǝn,'back (body part)','back (body part)',LEXICAL,khlu:ǝn,INTENSIFIER-REFLEXIVE,REFLEXIVE,VALENCY CHANGE,kɔ̀ǝt dɤŋ khlu:ǝn laǝŋ vèɳ,he know SELF rise back,'He regained consciousness.' [Lit. 'He knew himself again.'],Bisang (personal communication),(most in compounded form: khlu:ǝn-pra:n),3,2,2,1,1,3,3,1,1,0,1,0,0,1,1,0
,27005,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,mɔ̀:k,'come','come',LEXICAL,mɔ̀:k,VENITIVE (DIRECTIONAL verb),VENITIVE,VERBAL DEIXIS,kɔ̀ǝt phɲaǝ sɔmbot tɤ̀u,3SG send letter come,'He sends the letter [towards the speaker/center of interest].',Bisang (personal communication),,2,2,2,1,1,2,3,1,1,0,1,0,0,1,1,0
,27006,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,mɔ̀:k,'come','come',LEXICAL,mɔ̀:k,preposition indicating DIRECTION to GOAL near speaker,ALLATIVE,CASE/ADPOSITION,mɯ̀tsɔmlaɲ khɲom ba:n phɲaǝ sɔmbot mɔ̀:k khɲom,friend 1SG PST send letter come 1SG,'send X to Y',Bisang (1992: 419),,3,2,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,27007,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,cì:ǝ,"COPULA (be, be well; be free)",COPULA,COPULAIC,cì:ǝ,"in the function of, as' (preposition)",FUNCTIONAL,CASE/ADPOSITION,vì:ǝ thvɤ̀:ka: jì:ǝ krù:,3SG work as teacher,'He works as a teacher.',Jacob (1968: 77),,3,2,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,27008,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,cì:ǝ,"COPULA (‘be, be well; be free’)",COPULA,COPULAIC,cì:ǝ,COMITATIVE marker ,COMITATIVE,CASE/ADPOSITION,khɲom cɔŋ tɤ̀u srokkhmae cì:ǝ-mù:ǝy-nɯ̀ŋ mɯ̀tsɔmlaɲ khmae khɲom,1SG want go Cambodia with friend Khmer 1SG,'I want to go to Casmbodia with my Khmer friend.',Bisang (1992: 427),,3,2,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,27009,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,cì:ǝ,"COPULA (be, be well; be free)",COPULA,COPULAIC,cì:ǝ,CONCESSIVE,CONCESSIVE (CONJUNCTION),CONJUNCTION,"tùǝhcì:ǝ lò:k rɔ́:k krɔ́ǝt khɤ̀:ɲ, kɔ́: lò:k mɯ̀n ʔa:c thvɤ̀: ʔvɤy ba:n dae.",even.if 2SG.HON seek 3SG find though 2SG.HON NEG can do what can also,"'Even if you find him, you cannot do anything about him.'",Headley (1977: 414),,3,2,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,27010,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,cì:ǝ,"COPULA (be, be well; be free)",COPULA,COPULAIC,cì:ǝ,"derivational marker (of many adverbs, ""ADVERBIALIZER"")",ADVERBIALIZER,WORD CLASS CHANGE,cì:ǝ-thmɤy,COP-new,"'anew, newly'",Bisang (personal communication),,3,2,3,3,2,4,4,1,1,0,1,1,1,1,1,0
,27011,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,cì:ǝ,"COPULA (‘be, be well; be free’)",COPULA,COPULAIC,cì:ǝ,QUOTATIVE marker,QUOTATIVE,"VERBAL CATEGORIES, OTHER",khɲom dɤŋ cì:ǝ tɤ̀u rɯ̀: mɯ̀n tɤ̀u tè:,1SG know QUOT go or NEG go NEG,'I don't know whether [he] is going.',Ehrman (1972: 30),,3,2,3,1,2,2,4,1,1,0,1,0,1,1,1,0
,27012,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,nùh,DEMONSTRATIVE (proximal),DEMONSTRATIVE,DEMONSTRATIVE,nùh,DEFINITENESS,DEFINITE,DEFINITENESS,"kme:ŋ nùh rìǝp cɔ:p rùǝc srec, …","child DEM prepare spade achieve finish, …","'after the child/girl [as introduced before] finished preparing [her] spade, …'",Bisang (2015: 713),,3,2,3,1,1,2,1,1,1,0,1,0,0,0,0,0
,27013,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,thvɤ̀,"'do, make'",'do',LEXICAL,thvɤ̀,CAUSATIVE,CAUSATIVE,VALENCY CHANGE,cɔmnoc dael thvɤ̀:-ʔaoy bɔndo:l-nì:ǝŋ khɤŋ mɯ̀n phlec nùh,point REL do-give Bondol-Mrs angry NEG forget DEM,'the point which made Mrs Bondol angry to the point that she could not forget it',Bisang (1992: 441) ,The combination of thvɤ̀:-ʔaoy [do-give] is a fully productive syntactic causative marker occurring with any type of verb. Cf. pathway 027032 based on ʔaoy 'give' alone,3,2,2,1,1,2,2,1,1,0,1,0,0,1,1,0
,27014,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,cɔp,"'finish' (‘stop doing for the time being; finish for good, being through with sth.’)",'finish',LEXICAL,cɔp,COMPLETIVE,COMPLETIVE,ASPECT,kɔ̀ǝt rìǝn cɔp,he learn finish,"'he has finished his homework for the moment'; 'He has stopped learning, i.e. he has finished school/his studies'",Bisang (personal communication),,3,2,3,1,1,3,3,1,1,0,1,0,0,1,1,0
,27015,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,rù:ǝc,"'finish' (finish, get out of, escape from)",'finish',LEXICAL,rù:ǝc,CONSECUTIVE,CONSECUTIVE (CONJUNCTION),CONJUNCTION,"ka:lna: ɲam-ba:j rùǝc, yɤ̀:ŋ tɤ̀u laǝŋ phnùm.",when eat-rice finish 1PL go climb.up mountain,"'After we finished eating, we climbed up a mountain.'",Huffman (1970: 266),,3,2,3,1,1,3,4,1,1,0,1,0,0,1,1,0
,27016,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,haǝy,'finish','finish',LEXICAL,haǝy,PERFECTIVE,PERFECTIVE,ASPECT,"lùh prǝpùǝn dam tɯ̀k pùh haǝy, pdɤy tha:",when wife cook water boil finish husband say,"'After the wife boilde the water, [her] husband said …'",Bisang (1992: 411),,3,2,3,1,3,3,4,1,1,0,1,0,1,1,1,0
,27017,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,haǝy(-nɯ̒ŋ),'finish'(-'with'),'finish',LEXICAL,haǝy(-nɯ̒ŋ),COORDINATIVE particle 'and',S-AND,CONJUNCTION,"kɔ́ǝt tɤ̀u phtɛ̀ǝh, haǝy khɲom tɤ̀u phtɛ̀ǝh dae.",3SG go home and 1SG go home too,"'He's going home, and I'm going home too.'",Ehrman (1972: 73),other target: PERFECTIVE marker,3,2,3,1,3,3,4,1,0,0,0,0,0,1,1,0
,27018,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,ta:m,'follow' (go along),'follow',LEXICAL,ta:m,ACCORDING TO (preposition),ACCORD (CASE/CONJUNCTION),CASE/ADPOSITION,"ta:m kɲom sma:n, kè: mɯ̀n srǝlaɲ rɔ́ǝtmùǝntrɤy nùh tè:",according 1SG think 3  NEG like minister DEM.DIST NEG,"'As far as I think/In my opinion, one does not like that minister'",Jacob (1968: 100),,3,2,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,27019,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,ta:m,'follow' (go along),'follow',LEXICAL,ta:m,SPATIAL ALONG/PATH,"PATH (SPATIAL, CASE)",CASE/ADPOSITION,nɛ̀ǝk-srae laǝŋ ta:m bɔŋʔaoŋ,man-rice climb along scaffolding,'The rice farmers climb along the scaffolding.',Lewitz (1968: 37),,3,2,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,27020,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,ta:m,'follow' (go along),'follow',LEXICAL,ta:m,INSTRUMENTAL (used only with vehicles),INSTRUMENTAL,CASE/ADPOSITION,khɲom tɤ̀u Paris ta:m rǝtèhphlɤ̀:ŋ,1SG go Paris by train,'I go to Paris by train.' [Only with vehicles.],Bisang (personal communication),,3,2,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,27021,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,daoy,'follow' (obey),'follow',LEXICAL,daoy,INSTRUMENTAL (general),INSTRUMENTAL,CASE/ADPOSITION,vì:ǝ kat chtɤ̀: daoy pù:thau,3SG cut tree with axe,'He cuts wood with an axe.',Bisang (personal communication),,3,2,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,27022,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,daoy,'follow' (obey),'follow',LEXICAL,daoy,MATERIAL (in the sense of 'made of'),MATERIAL (CASE),CASE/ADPOSITION,tù nìh thvɤ̀: daoy chɤ̀:,cupboard this make of wood,'This cupboard is made of wood.',Bisang (1992: 428),,3,2,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,27023,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,daoy,'follow' (obey),'follow',LEXICAL,daoy,adverbial SUBORDINATOR: CAUSE,CAUSE (CONJUNCTION),CONJUNCTION,"nìǝŋ he:ŋ daoy mìǝn cɤt srǝlaɲ bɔntec dae, kɔ̀: daǝ tɤ̀u ta:m kè:",Ms Heng CAUSE have heart love a.bit too so walk go follow 3SG,"'Because/since Mrs Heng also felt some love for him, she followed him.'",Bisang (1992: 445) ,,3,2,2,1,1,3,4,1,1,0,1,0,0,1,1,0
,27024,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,daoy,'follow' ('obey'),'follow',LEXICAL,daoy,"marker of adverbials (""ADVERBIALIZER"")",ADVERBIALIZER,WORD CLASS CHANGE,daoy-craǝn,ADV-many,'in a large number',Bisang (personal communication),,3,2,3,1,2,3,4,1,1,0,1,0,1,1,1,0
,27025,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,ba:n,'get' (come to have),'get',LEXICAL,ba:n,ABILITY,PI-POSSIBILITY,MODALITY,pontae kmìǝn nɛ̀ǝk na: mùǝy mɯ̀ŋ ʔa:c thvɤ̀:ʔaoy thmɔ: nùh kǝkraǝk ba:n.,but NEG:exist person what one FUT have.power CAUS stone DEM move/budge can,'but there was nobody who would have been able to remove the stone.',Gorgoniev (1963: 110) ,,3,2,2,1,1,2,3,1,1,0,1,0,0,1,1,0
,27027,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,ba:n,'get' (come to have),'get',LEXICAL,ba:n,PAST,PAST,TENSE,thŋay-nìh kè: ba:n tǝtùǝl sombot mùǝy cbap pì: krǝsu:ǝŋ-meha:phtèy,day-this 3SG get receive letter one CL from ministry-interior,'Today he received a letter from the ministry of interior.',Gorgoniev (1966: 146),,3,2,2,1,1,2,3,1,1,0,1,0,0,1,1,0
,27028,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,ba:n,'get' (come to have),'get',LEXICAL,ba:n,PERMISSIVE,D-POSSIBILITY,MODALITY,kɔ́ǝt ba:n tɤ̀u phsa:,he MOD go market,'He is allowed to go to the market/may go to the market.' [In a situation in which it is known that the subject of the sentence wants to go the market.],Bisang (personal communication),,3,2,2,1,1,2,2,1,1,0,1,0,0,1,1,0
,27029,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,ba:n,'get' (come to have),'get',LEXICAL,ba:n,POSSIBILITY,E-POSSIBILITY,MODALITY,rɔ́ǝp cɔmnù:ǝn krɔ́ǝp ba:j ba:n,count amount grain rice can,'[You] could count the amount of rice grains.' [at the time of the Pol Pot area],Enfield (2003: 189),,3,2,2,1,1,2,2,1,1,0,1,0,0,1,1,0
,27030,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,ba:n,'get' (come to have),'get',LEXICAL,ba:n,succeed',SUCCEED,MODALITY,kɔ̀ət cap trɤy mɯ̀n ba:n tè:,3SG catch fish NEG can NEG,‘He was not able/did not succeed in catching fish.’,Bisang (personal communication),,2,2,2,1,1,2,2,1,1,0,1,0,0,1,1,0
,27031,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,Ɂaoy,'give','give',LEXICAL,Ɂaoy,BENEFACTIVE (preposition),BENEFACTIVE,CASE/ADPOSITION,mɯ̀n cɔŋ prǝkùǝl ceɲiǝn ʔaoy kè: vèɲ,NEG want hand.over ring give 3SG back,'He did not want to return the ring to him.',Bisang (1992: 424),,3,2,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,27032,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,Ɂaoy,'give','give',LEXICAL,Ɂaoy,CAUSATIVE,CAUSATIVE,VALENCY CHANGE,"baǝ ʔaoy khɲom tɤ̀u tɛ̀ǝktɔ̀:ŋ, khɲom tɤ̀u",if CAUS 1SG go be.involved.with 1SG go,"'If you let me go to get involved with [him], I'll go [there].'",Bisang (1992: 440),"ʔaoy is used only with dynamic verbs for expressing causativity, taking on different shades of meaning like 'order, send, allow, do not react against'.]",3,2,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,27033,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,Ɂaoy,'give','give',LEXICAL,Ɂaoy,DATIVE,RECIPIENT (CASE),CASE/ADPOSITION,mɯ̀n cɔŋ prǝkùǝl ceɲiǝn ʔaoy kè: vèɲ,NEG want hand.over ring give 3SG back,'[She] didn't want to return the ring to him.',Bisang (1992: 424),,3,2,3,1,1,2,4,1,1,0,1,0,0,1,1,0
,27034,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,Ɂaoy,CAUSATIVE,CAUSATIVE,VALENCY CHANGE,Ɂaoy,PURPOSE,PURPOSE (CONJUNCTION),CONJUNCTION,khɲom khɔm thvɤ̀:ka: ʔaoy ʔo:pùk khɲom sɔpba:y-cɤt,1SG hard work PURP father 1SG be.happy,'I work hard to make my father happy/for my father to be happy.' ,Jacob (1968: 141),,3,2,2,1,1,2,4,1,0,0,0,0,0,0,0,0
,27035,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,Ɂaoy,CAUSATIVE,CAUSATIVE,VALENCY CHANGE,Ɂaoy,MANNER,MANNER (CONJUNCTION),CONJUNCTION,cau rùǝt tɤ̀u sa:larìǝn ʔaoy rǝhah.,boy run go school give quick,'The little boy ran quickly to school.',Jacob (1968: 141),,3,2,2,1,1,2,4,1,0,0,0,0,0,0,0,0
,27036,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,Ɂaoy,CAUSATIVE,CAUSATIVE,VALENCY CHANGE,Ɂaoy,COMPLEMENTIZER,COMPLEMENTIZER,CONJUNCTION,nìǝŋ mɯ̀n cɔŋ ʔaoy mìǝn ka: ʔvɤy.,she NEG want COMPL there.is matter what,'She did not want that anything [bad] happens.',Bisang (1992: 443),,3,2,3,1,1,2,4,1,0,0,1,0,0,0,0,0
,27037,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,tɤ̀u,'go','go',LEXICAL,tɤ̀u,ANDATIVE (DIRECTIONAL verb),ANDATIVE,VERBAL DEIXIS,kɔ̀ǝt phɲaǝ sɔmbot tɤ̀u ,3SG send letter go,'He sends the letter away [from the speaker/center of interest.]',Bisang (personal communication),,2,2,2,1,1,2,3,1,1,0,1,0,0,1,1,0
,27038,30 Sources,other,Bisang,SEA/Oceania,Eurasia,Austroasiatisch,khme1253,khm,Khmer,Khmer,,tɤ̀u,'go','go',LEXICAL,tɤ̀u,HORTATIVE,HORTATIVE,MODALITY,lò:k ʔɔŋkùy lɤ̀: kauʔɤy tɤ̀u,2SG:HON sit on chair go,'Take a seat on [this] chair!',Huffman (1970: 275),Target Meaning also: IMPERATIVE (at the end of an order 'off you go'),3,2,2,1,1,2,3,1,1,0,0,0,0,0,0,0
