ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Source,Source_comment
5029-uk-uk-conditionalconjunction,beja,aː=jas j-ʔaʃiʃ-n=uːk ʃiːʃik fif-a hi-ja,aː=jas	j-ʔaʃiʃ-n=uːk	ʃiːʃik	fif-a	hi-ja,DEF.PL.M.NOM=dog\PL	3M-face\PFV-PL=POSS.2SG.NOM	thorn	pour-IMP.SG.M	give-IMP.SG.M,"If you meet the dogs (lit. the dogs faced yours), pour thorns for them!",,,,bisang_15_2020[675],
5030-ek-ek-concessiveconjunction,beja,t=ittifaːgijaːj haː-jeː han ʔaːsiː-jiːni,t=ittifaːgijaːj	haː-jeː	han	ʔaːsiː-jiːni,DEF.F=AGREEMENT	be_there-CVB.SMLT	also	disobey-IPFV.3SG.M,"Even if there was an agreement, he could disobey.",,,,bisang_15_2020[675],
5031-dhaj-dhaj-purposeconjunction,beja,xadaːr mi-jaːj-i dhaːj jʔ-an,xadaːr	mi-jaːj-i	dhaːj	jʔ-an,vegetable	N.AC-take-GEN	DIR	come-PFV.1SG,I came to buy vegetables.,,,,bisang_15_2020[677],
5032-mijad-mijad-purposeconjunction,beja,nʔi ti-gdha t=ʔoːr eː=jam baj-a mi-jaːd,nʔi	ti-gdha	t=ʔoːr	eː=jam	baj-a	mi-jaːd,be_down	3SG.F-do_down\PFV	DEF.F=child	DEF.PL.M.ACC=water	go\INT-CVB.MNR	N.AC-say,The girl went down in order to go to the water.,,,,bisang_15_2020[677],
5033-geb-geb-sidecase,beja,liːlaːw-i geːb,liːlaːw-i	geːb,rock-GEN	beside,next to a rock,,,,578223,
5034-han-han-squestion,beja,w=handi-i=t nʔandaː=t=iːb ti-ngadi-ja han,w=handi-i=t	nʔandaː=t=iːb	ti-ngadi-ja	han,DEF.SG.M=tree-GEN=INDF.F	shadow=INDF.F=LOC.SG	2-stop\IPFV-SG.M	Q.PLR,Do you stay in the shadow of the tree?,,,,bisang_15_2020[678],
5035-hok-hokhok-intensifier,beja,oːn suːr-n=eːt=hoːk miskiːn ak-eːtiːt,oːn	suːr-n=eːt=hoːk	miskiːn	ak-eːtiːt,PROX.SG.M.ACC	before-L=SIMIL.PL=OBJ.2SG	poor	become-CVB.SEQ,After he had become poor as before …,,,,bisang_15_2020[679],
5036-en-en-discoursemarker,beja,uːn uː=tak kʷakʷar=t tambalʔaːj sankʷi=t rhi-iːni  eːn,uːn	uː=tak	kʷakʷar=t	tambalʔaːj	sankʷi=t	rhi-iːni	eːn,PROX.SG.M.NOM	DEF.SG.M.NOM=man	adder=INDF.F	lizard	chase\IPFV.[3SG.M]=INDF.F	see-IPFV.3SG.M	say\PFV.3PL,"This man sees an adder that is chasing a lizard, (lit.) they said.",,,,bisang_15_2020[679],
5037-beti-beti-allative,beja,oː=rba beːti hiːreːr-i a-ni,oː=rba	beːti	hiːreːr-i	a-ni,DEF.SG.M.ACC=mountain	towards	walk-FUT	1SG-say\PFV,I'll be walking towards the mountain.,,,,578223,
5038-na-na-interrogativeproform,beja,naː gabal eː-bi,naː	gabal	eː-bi,what	direction	1SG-go\INT.IPFV,In which direction shall I go?,,,,578223,
17002-manusya-man-plural,bhojpuri,cauva man,cauva	man,child	PLURAL,Children,,,,bisang_11_2020[506],
17003-sab-sab-plural,bhojpuri,ghar sab,ghar	sab,house	PLURAL,Houses,,,,,Montaut (personal communication)
17016-vrt-bat-present,bhojpuri,ham dekhat bāt-̣ī,ham	dekhat	bāt-̣ī,1	see.PART	PRES.AUX.1,I am seeing;  I see,,,,bisang_11_2020[515],
17017-rahna-rahna-past,bhojpuri,jāt rahau,jāt	rahau,go.PRES.PART	PAST.AUX.M.SG,I was going/ went,,,,bisang_11_2020[515],
17036-vrtta-tho-classifier,bhojpuri,tini ṭho laïka,tini	ṭho	laïka,three	CL	boys,The three boys,,,,,Montaut (personal communication)
10029-finish-finis-completive,bislama,mi sik finis,mi	sik	finis,1SG	sick	COMPL,I've got/become sick.,,,,,Michaelis & Haspelmath (personal communication)
1029-tiya-tiya-copula,bolivianquechua,sumaq aqha tiya-n haqay-pi,sumaq	aqha	tiya-n	haqay-pi,fine	chicha	be-3SUBJ	that.remote-LOC,There is delicious chicha there,,,,38634,
21041-vivere-viver-habitual,brazilianportuguese,Ela vive perdendo as chaves,Ela	vive	perdendo	as	chaves,she	live.PRS.3SG	lose.GER	the	keys,She's always losing her keys,,,,whitlam_modern_2011[169],
11019-i-vowelchangeinstemlowbackvtohighfrontv-causative,budugh,(qurzar →) qürzü,(qurzar	→)	qürzü,(stand.up	→)	stand.up.CAUS,(to stand up →) to make smb. stand up,,,,muller_196_2016[3561],
8010-xoste-ste-future,bulgarian,Skoro šte dojd-a,Skoro	šte	dojd-a,soon	FUT	come[PFV].PRS.1SG,I'll come soon.,,,,bisang_5_2020[277],
8016-da-da-irrealis,bulgarian,Iska-m t-oj da pe-e.,Iska-m	t-oj	da	pe-e.,want[.IPFV]-PRS.1SG	he-NOM	da	sing[.IPFV]-PRS.3.SG,I want him to sing.,,,,,Wiemer (personal communication)
21035-anar-anar-andative,catalan,Joan va a cantar,Joan	va	a	cantar,John	go.PRS.3SG	to	sing.INF,John is going to sing,,,,bisang_4_2020[192],
21045-acabar-acabar-completive,catalan,No els acabava d'agradar,No	els	acabava	d'agradar,not	them	finish.IMPF.1SG	prep-likeINF,I didn't really like them,,,,,Cennamo (personal communication)
21047-ire-ir-past,catalan,Joan va cantar,Joan	va	cantar,John	go.PRS.3SG	sing.INF,John sang,,,,bisang_4_2020[193],
6009-ta-ta-future,cherokee,ta-ji-vhthan-iisáhn-i,ta-ji-vhthan-iisáhn-i,FUTURE-1SG.AGT-use-PFV-PFV-MOT,I'm going to use it again.,,,,bisang_22_2020[963],
23042-krnawkrta-k-epossibility,chorasmian,ne=pard=k-i,ne=pard=k-i,NEG=restrain.PST=POT.PTC-2SG,you can't restrain,,,,korn_looking_2013[36],
10034-mate-matii-reciprocalpronoun,creolese,dem hog op matii,dem	hog	op	matii,3PL	hug	up	others.like.themselves,They hugged up each other.,,,,,Michaelis & Haspelmath (personal communication)
8012-nemoci-nemoj-prohibitive,croatianserbian,"ne.moj, ne.moj-mo, ne.moj-te peva-ti!","ne.moj,	ne.moj-mo,	ne.moj-te	peva-ti!","NEG.can-IMP.2.SG,	NEG.can-IMP.1.PL,	NEG.can-IMP.2.PL	sing[.IPFV]-INF",Don't (let us) sing!,,,,,Wiemer (personal communication)
8015-da-da-complementizer,croatianserbian,Zna-m da Jovan dolazi sutra.,Zna-m	da	Jovan	dolazi	sutra.,know[.IPFV]-PRS.1SG	COMP	Jovan-(NOM)	come[.IPFV]-PRS.3SG	tomorrow,I know that Jovan is coming tomorrow.,,,,,Wiemer (personal communication)
8020-dostat-dostat-passive,czech,Člověk dosta-ne za to zaplace-n-o,Člověk	dosta-ne	za	to	zaplace-n-o,man-(NOM.SG)	get[.PFV]-PRS.3SG	for	this	pay[.PFV]-PP-SG.N,You get / One gets paid for it.,,,,,Wiemer (personal communication)
17005-atmana-apan-inclusive,dakhinihindi,āpan jāygā,āpan	jāygā,1.INCL	go.FUT,We will go,,,,,Montaut (personal communication)
17035-so-so-relativizer,dakhinihindi,āyā so ādmī,āyā	so	ādmī,come.PAST.PART.M.SG	REL	man,The man who came,,,,,Montaut (personal communication)
17037-bolke-bolke-quotative,dakhinihindi,o sabā̃ ātū̃ bolke.ke bolyā,o	sabā̃	ātū̃	bolke.ke	bolyā,3SG	tomorrow	come.1SG	QUOT	say.3M.SG,He said that he will come tomorrow,,,,,Montaut (personal communication)
10007-tudo-tud-plural,diuindoportuguese,Es tud ε kaz də tud pad.,Es	tud	ε	kaz	də	tud	pad.,this	PL	COP.NPST	house	of	all	priest,These are the houses of the priests.,,,,,Michaelis & Haspelmath (personal communication)
10010-deel-del-apossessive,diuindoportuguese,Kurəsãw də makak dẽt də-el mem korp.,Kurəsãw	də	makak	dẽt	də-el	mem	korp.,heart	of	monkey	inside	of-3SG	EMPH	body,The monkey's heart is inside his own body.,,,,,Michaelis & Haspelmath (personal communication)
10015-para-p-recipientcase,diuindoportuguese,Yo a da kriãs pə tɛtɛ.,Yo	a	da	kriãs	pə	tɛtɛ.,1SG	IRR.NPST	give.INF	child	DAT	aunt,I will give the children to (my) aunt.,,,,,Michaelis & Haspelmath (personal communication)
23014-bai-be-future,earlyjudeopersian,kw bʾd_ʾz psh ... by ʾy(m),kw	bʾd_ʾz	psh	...	by	ʾy(m),SUB	after	Pessah	...	PTC	come.PRS.1SG,that I (will) come after Passover,,,,bisang_10_2020[479],
10023-there-de-progressive,earlysranan,Hangri de killi mi.,Hangri	de	killi	mi.,hunger	PROG	kill	1SG,I am hungry.;  lit. Hunger is killing me,,,,bisang_27_2020[1114],
13010-na-na-ergative,eastkhantic,räät-nə mään-ää me-s,räät-nə	mään-ää	me-s,old.man-LOC/ERG	1SG-LAT	give-PST,the old man gave me (something),,,,kulonen1991ergative,
1016-qri-gri-associatedmotion,ecuadorianquichua,miku-gri-ni,miku-gri-ni,eat-INCHOAT-1SUBJ,I am going to eat,,,,muysken_syntactic_1977[107],
15001-egbe-egbe-reciprocalpronoun,emai,élí ívbèkhàn gbé égbè.,élí	ívbèkhàn	gbé	égbè.,the	youths	PRP.beat	REC,The youths have beaten each other.,,,,bisang_17_2020[734],
15002-egbe-egbe-reflexive,emai,ɔ́lí ɔ́mɔ̀hè sá égbé ɔ́ì.,ɔ́lí	ɔ́mɔ̀hè	sá	égbé	ɔ́ì.,the	man	PRP.shoot	SELF	him,The man has shot himself.,,,,bisang_17_2020[734],
15003-kpa-kpa-only,emai,ɔ́lí ɛ́wé lí óbín' ɔ̀kpá lí ɔ́ ríì vbí égbóà.,ɔ́lí	ɛ́wé	lí	óbín'	ɔ̀kpá	lí	ɔ́	ríì	vbí	égbóà.,the	goat	R	black	alone	PF	it	PAP.be	LOC	backyard,It was the black goat alone that was in the backyard.,,,,bisang_17_2020[735],
15004-kin-kin-inside,emai,ɔ́lì ùgín ríì vbí ɛ́kɛ́ín àkpótì / ɔ́ì.,ɔ́lì	ùgín	ríì	vbí	ɛ́kɛ́ín	àkpótì	/	ɔ́ì.,the	basket	PRP.be	LOC	inside	box	/	it,The basket is inside the box / it.,,,,bisang_17_2020[735],
15005-oti-oti-down,emai,ótɔ́ɔ̀tɔ́í ɛ́dà,ótɔ́ɔ̀tɔ́í	ɛ́dà,nethermost	river,bottom of the river,,,,bisang_17_2020[736],
15006-khi-khi-npand,emai,"khì ɔ́lí áwá khì ɔ́lì òlógbó, òjè nwú émàè ní íyàìn.","khì	ɔ́lí	áwá	khì	ɔ́lì	òlógbó,	òjè	nwú	émàè	ní	íyàìn.",CRC	the	dog	CRC	the	cat	Oje	PRP.take	food	APP	them,"As for the dog and the cat, Oje has given food to them.",,,,bisang_17_2020[736],
15007-ye-ye-allative,emai,òjè nwú émà yé ɔ̀nwìmè.,òjè	nwú	émà	yé	ɔ̀nwìmè.,Oje	PRP.carry	yam	ALL	farmer,Oje has taken yam to a farmer.,,,,bisang_17_2020[737],
15008-gbe-gbe-momentative,emai,ɔ́lì òkpòsò sán-nɔ́ àmɛ̀ gbé ɔ́lí ɔ́vbèkhàn.,ɔ́lì	òkpòsò	sán-nɔ́	àmɛ̀	gbé	ɔ́lí	ɔ́vbèkhàn.,the	woman	PRP.spray-DS	water	MI	the	youth,The woman splashed water against the youth.,,,,bisang_17_2020[740],
15009-gn-gn-inclinative,emai,òjè róó úkpóràn gɔ́n vbí ùdékɛ̀n.,òjè	róó	úkpóràn	gɔ́n	vbí	ùdékɛ̀n.,Oje	PRP.select	pole	OC	LOC	wall,Oje has leaned the pole against the wall.,,,,bisang_17_2020[742],
15010-khuan-khuan-pensilative,emai,òjè nwú ɔ́lì ɛ̀kpà khúán vbí ɔ́lí óràn.,òjè	nwú	ɔ́lì	ɛ̀kpà	khúán	vbí	ɔ́lí	óràn.,Oje	PRP.take	the	bag	SA	LOC	the	tree,Oje has hung the bag in the tree.,,,,bisang_17_2020[742],
15011-baa-baa-adhesive,emai,òjè tú ɔ́lí ébè báá vbì ùdékɛ̀n.,òjè	tú	ɔ́lí	ébè	báá	vbì	ùdékɛ̀n.,Oje	PRP.spread	the	paper	AA	LOC	wall,Oje has pressed / stuck the paper onto the wall.,,,,bisang_17_2020[742],
15012-ze-ze-inspatial,emai,òjè kháán ìshé zé vbí úkhùɛ̀dɛ̀.,òjè	kháán	ìshé	zé	vbí	úkhùɛ̀dɛ̀.,Oje	PRP.pound	nail	IA	LOC	door,Oje has pounded / stuck a nail in the door.,,,,bisang_17_2020[742],
15013-gbe-gbe-excessive,emai,òjè gbé òlólò gbé.,òjè	gbé	òlólò	gbé.,Oje	PRP.beat	Ololo	EA,Oje has beaten Ololo too much.,,,,bisang_17_2020[746],
15014-fghoo-feeghoo-bnecessitynegative,emai,ójè ló ù féé ghòò.,ójè	ló	ù	féé	ghòò.,Oje	PRED	die	NAI	NAI,Oje will feign death / Oje pretends to die.,,,,bisang_17_2020[753],
15015-re-re-venitive,emai,ɔ́lí ɔ́kà zé ré'.,ɔ́lí	ɔ́kà	zé	ré'.,the	maize	PRP.grow	VEN,The maize has sprouted / grew out.,,,,bisang_17_2020[750],
15016-bakun-bakun-frustrative,emai,òjè hɔ́ɔ́ ɔ́lí úkpùn bá kùn.,òjè	hɔ́ɔ́	ɔ́lí	úkpùn	bá	kùn.,Oje	PRP.wash	the	cloth	NAF	NAF,Oje washed the cloth without success.,,,,bisang_17_2020[752],
15017-so-so-spatialterminative,emai,òjè hɛ́ɛ́n ɔ́lí óràn só.,òjè	hɛ́ɛ́n	ɔ́lí	óràn	só.,Oje	PRP.climb	the	tree	TA,Oje has climbed to the top of the tree.,,,,bisang_17_2020[748],
15018-deob-dob-intensifier,emai,òjè lɔ́ dòbɔ́ ɔ́ì híán ɔ́lí óràn.,òjè	lɔ́	dòbɔ́	ɔ́ì	híán	ɔ́lí	óràn.,Oje	PRED	REFL	him	cut	the	wood,Oje will by himself cut the wood.,,,,bisang_17_2020[757],
15019-deeegbe-degbe-deliberativemood,emai,òjè ɔ̀ ɔ́ dègbé è ólí émàè.,òjè	ɔ̀	ɔ́	dègbé	è	ólí	émàè.,Oje	SC	C	carefully	eat	the	food,Oje is carefully eating the food.,,,,bisang_17_2020[761],
15020-gba-gba-adverbializer,emai,élí ímɔ́hé gbá' híán ɔ́lí óràn.,élí	ímɔ́hé	gbá'	híán	ɔ́lí	óràn.,the	men	PAP.COL	cut	the	wood,The men cut the wood together.,,,,bisang_17_2020[756],
15021-zemi-zemi-absolutequantitative,emai,ɔ́lì òkpòsò zémì shɛ́n émà.,ɔ́lì	òkpòsò	zémì	shɛ́n	émà.,the	woman	PRP.ABSI	sell	yam,The woman has sold a lot of yam.,,,,bisang_17_2020[758],
15022-daaab-dab-bnecessity,emai,ójé dá'bɔ̀ fí ɔ́lì ɛ̀kpà fí à.,ójé	dá'bɔ̀	fí	ɔ́lì	ɛ̀kpà	fí	à.,Oje	PAP.deliberately	threw	the	bag	leave	CS,Oje deliberately threw the bag away.,,,,bisang_17_2020[760],
15023-u-u-proverb,emai,ɔ́lí ókpósó ɔ́ ɔ̀ ù èó.,ɔ́lí	ókpósó	ɔ́	ɔ̀	ù	èó.,the	woman	SC	H	do	gossip,The woman gossips.,,,,,Schaefer & Egbokhare (personal communication)
15024-uhunmi-uhunmi-uppermostposition,emai,úhúnm-émà,úhúnm-émà,head-yam,yam head (detached upper portion for planting),,,,,Schaefer & Egbokhare (personal communication)
15025-mhe-mhe-male,emai,óvbí lí ɔ́mɔ̀hè,óvbí	lí	ɔ́mɔ̀hè,offspring	R	male,male offspring,,,,,Schaefer & Egbokhare (personal communication)
15026-kpa-kpa-same,emai,ɔ̀kpá lí íyáín ù.,ɔ̀kpá	lí	íyáín	ù.,same	PF	3pl	PAP.be,They are the same.,,,,,Schaefer & Egbokhare (personal communication)
15027-r-r-causative,emai,òjè rɛ́ ùrùkpà rún.,òjè	rɛ́	ùrùkpà	rún.,Oje	PRP.cause	lantern	light,Oje has caused the lantern to become lit / Oje got the lantern lit.,,,,,Schaefer & Egbokhare (personal communication)
15028-emi-emi-indefinitepronoun,emai,ɔ́lí ɔ́vbèkhàn é émì.,ɔ́lí	ɔ́vbèkhàn	é	émì.,The	youth	PRP.eat	thing,The youth has eaten something.,,,,,Schaefer & Egbokhare (personal communication)
15029-okposo-okposo-female,emai,óvbí lì òkpòsò,óvbí	lì	òkpòsò,offspring	R	female,female offspring,,,,,Schaefer & Egbokhare (personal communication)
13015-vat-vat-evidential,estonian,(ta) tege-va-t,(ta)	tege-va-t,(s/he)	do-PPLE-PART,(s)he is said to do (so),,,,bisang_7_2020[390],
13019-kaasa-ga-comitative,estonian,isa=ga,isa=ga,father-COM,with father,,,,bisang_7_2020[393],
9001-doo-du-recipientcase,even,d'uu doo-la-n,d'uu	doo-la-n,house	inside-LOC-3SG.POS,in the house,,,,,Malchukov (personal communication)
9002-bi-wubu-agreement,even,d'uu-w,d'uu-w,house-1SG.POS,my house,,,,,Malchukov (personal communication)
9003-bu-wm-passive,even,maa-w-ra-n,maa-w-ra-n,kill-PASS-AOR-3SG,(he) was killed,,,,,Malchukov (personal communication)
9004-ngene-ne-venitive,even,it-ne-n,it-ne-n,see-VENT-AOR.3SG,he went to see,,,,bisang_8_2020[411],
9005-ba-ba-bnecessitynegative,even,nulge-nge ba-n,nulge-nge	ba-n,nomadize-INF	not_want-AOR.3SG,(he) does not want to nomadize,,,,,Malchukov (personal communication)
9008-l-l-plural,even,d'uu-l,d'uu-l,house-PL,houses,,,,bisang_8_2020[400],
9010-gi-gili-comitative,even,Anna-gli,Anna-gli,Anna-COM,with Anna,,,,,Malchukov (personal communication)
9011-la-la-locative,even,d'uu-la,d'uu-la,house-LOC,in the house,,,,,Malchukov (personal communication)
9012-ga-ga-designativecase,even,turki-ga-s,turki-ga-s,sledge-DES-2SG.POS,"sledge for you (brought, etc)",,,,bisang_8_2020[404],
9013-duug-ndu-classifier,even,ila-ndu,ila-ndu,three-CLASS.house,three (houses),,,,bisang_8_2020[406],
9014-ugan-noan-personalpronoun,even,nongan-du-n,nongan-du-n,2SG:DAT,to him/her,,,,,Malchukov (personal communication)
9015-wgun-wkan-causative,even,em-uken-ni,em-uken-ni,come-CAUS-AOR.3.SG.,(he) brought,,,,,Malchukov (personal communication)
9016-di-d-progressive,even,nulge-d-de-n,nulge-d-de-n,nomadize-PROG-AOR-3SG,he is nomadizing (now),,,,,Malchukov (personal communication)
9018-kic-sci-desiderativemood,even,nulge-m-se-n,nulge-m-se-n,nomadize-DES-AOR-3SG,he wants to nomadize,,,,,Malchukov (personal communication)
9019-ka-ka-preventive,even,Tik-čik,Tik-čik,fall-PREV,(Look out) (s)he may fall,,,,bisang_8_2020[415],
9021-da-da-imperative,even,Em-de-n!,Em-de-n!,come-IMPII-3.SG.POS,Let him come (later)!,,,,bisang_8_2020[425],
9022-bi-m-agreement,even,em-re-m,em-re-m,come-NONFUT-1SG,I came,,,,,Malchukov (personal communication)
9023-di-di-future,even,em-d'i-m,em-d'i-m,come-FUT-1SG,I will come,,,,bisang_8_2020[413],
9007-soo-soo-attenuativeaspect,evenki,d'ep-so-li,d'ep-so-li,eat-ATTEN-IMP,eat (a bit),,,,,Malchukov (personal communication)
13002-tatta-tatta-verbalizer,finnish,lipu-t.ta-,lipu-t.ta-,flag-FACT-,to flag,,,,bisang_7_2020[371],
13003-ta-aa-infinitive,finnish,halua-n tul-la',halua-n	tul-la',want-VX.1SG	come-INF,I want to come,,,,,Janhunen (personal communication)
13004-ki-ke-adjectivizer,finnish,val-ke-a,val-ke-a,be_bright-DX-NMLZ,"bright, white",,,,bisang_7_2020[376],
13005-mpa-mpa-comparativecase,finnish,pide-m-pä-,pide-m-pä-,be_long-DX.TRANSL-NMLZ-,longer,,,,,Janhunen (personal communication)
13007-i-i-conditionalconjunction,finnish,elä-is-i,elä-is-i,live-COND-PRT,he would live,,,,bisang_7_2020[383],
13011-k--imperative,finnish,elä-',elä-',live-IMP,live! (2SG),,,,bisang_7_2020[382],
13022-saxikka-saakka-untilcaseconjunction,finnish,tä-hän saakka,tä-hän	saakka,this-ILL	UNTIL,until here,,,,,Janhunen (personal communication)
13024-lexi-lie-epossibility,finnish,lie-ne-n,lie-ne-n,COP.MOD-POT-VX.1SG,I may be,,,,,Janhunen (personal communication)
13026-kv-ko-squestion,finnish,tule-t-ko,tule-t-ko,Come-VX.2SG=INTERR,do you come?,,,,,Janhunen (personal communication)
13027-vkti-yksi-indefinite,finnish,yksi mies,yksi	mies,one	man,a man,,,,,Janhunen (personal communication)
13028-sisa-ssa-inspatial,finnish,talo-ssa,talo-ssa,house-INESS,In the house,,,,,Janhunen (personal communication)
21039-allons-allons-hortative,french,Annou pati,Annou	pati,IMP.MKR	leave,Let's go,,,,jennings_inheritance_2018[139];heine_world_2002[160],
21042-homo-on-indefinitepronoun,french,On a dejà répondu/on part en voyage,On	a	dejà	répondu/on	part	en	voyage,one	have.PRS.3SG	already	answer.PTCP/one	leave.PRS.3SG	in	trip,One has already answered/We are leaving on a trip,,,,bisang_4_2020[191],
17009-lag-lel-ergative,garhwali,mi=le dekho,mi=le	dekho,1=SG-ERG	see.PAST,I gave,,,,,Montaut (personal communication)
17011-vrt-batibat-ablativespatial,garhwali,kakh bāt̩i?,kakh	bāt̩i?,where	ABL,From where?,,,,,Montaut (personal communication)
17040-bal-bal-quotative,garhwali,mantrī=jī tumrā gaūmā āyā̃ bal,mantrī=jī	tumrā	gaūmā	āyā̃	bal,Minister=HON	your	village	come.PAST	QUOT,(We heared that/one says) The minister came to your village.,,,,bisang_11_2020[529],
4001-von-von-apossessive,german,der Hund von meiner Mutter,der	Hund	von	meiner	Mutter,the	dog.NOM	of	my	mother.DAT,the dog of my mother,,,,bisang_3_2020[112],
4002-der-der-definite,german,der Hund,der	Hund,the.DEF:MASK:SG:NOM	dog,the dog,,,,,Nübling & Kempf (personal communication)
4003-getwerden-getwerden-passive,german,Der Schlüssel wurde (dem Mann) (von ihr) gestohlen,Der	Schlüssel	wurde	(dem	Mann)	(von	ihr)	gestohlen,the.NOM	key.NOM	was	(the	man.DAT)	(by	her)	stolen,the key was stolen (from the man) (by her),,,,bisang_3_2020[121],
4004-gethaben-gethaben-past,german,Die Frau hat den Schlüssel gestohlen.,Die	Frau	hat	den	Schlüssel	gestohlen.,the	woman.NOM	has	the	key.ACC	stolen,the woman stole the key.,,,,,Nübling & Kempf (personal communication)
4005-werden-werden-future,german,Die Frau wird den Schlüssel stehlen.,Die	Frau	wird	den	Schlüssel	stehlen.,the	woman.NOM	will	the	key.ACC	steal,the woman will steal the key.,,,,,Nübling & Kempf (personal communication)
4006-wurde-wurde-subjunctive,german,"Wenn es regnen würde, würde ich mich freuen.","Wenn	es	regnen	würde,	würde	ich	mich	freuen.",If	it	rain.INF	would	would	I	me.REFL	be.pleased,If it rained I would be pleased,,,,,Nübling & Kempf (personal communication)
4007-zu-zu-purposeconjunction,german,"er ward zi manne, bi si zi irsterbanne","er	ward	zi	manne,	bi	si	zi	irsterbanne","he	became	to	man,	by	they	to	die",He became a man in order to die among mankind.,,,,bisang_3_2020[142],
4008-zu-zu-infinitive,german,Ich mag es nicht zu warten,Ich	mag	es	nicht	zu	warten,I	like	it	not	to	wait,I dislike waiting.,,,,,Nübling & Kempf (personal communication)
4009-das-dass-complementizer,german,"Es freut mich, dass es regnet.","Es	freut	mich,	dass	es	regnet.",It	pleases	I.ACC	COMPL	it	rains,It pleases me that it is raining.,,,,,Nübling & Kempf (personal communication)
4010-welcher-welcher-relativizer,german,"Personen, welche über 70 Jahre alt sind, …","Personen,	welche	über	70	Jahre	alt	sind,	…","persons	REL	above	70	years	old	are,	…",individuals who are above 70 years old,,,,,Nübling & Kempf (personal communication)
4011-der-der-relativizer,german,"der Mann, den ich sah","der	Mann,	den	ich	sah",DEF:MASK.SG.NOM	man(MASK.SG)	REL.MASK.SG.ACC	I	saw,the man whom I saw,,,,bisang_3_2020[144],
4012-wo-wo-subordinator,german,"Mein Onkel hat niemals gejammert, wo er doch so schwer krank war.","Mein	Onkel	hat	niemals	gejammert,	wo	er	doch	so	schwer	krank	war.","My	uncle	has	never	lamented,	SUBORD	he	PTK	so	heavily	ill	was",My uncle was never lamenting even though he was so ill.,,,,,Nübling & Kempf (personal communication)
4013-doch-doch-modalsharedknowledge,german,Sie wollen doch arbeiten,Sie	wollen	doch	arbeiten,They	want	PTK	work(VERB),"They want to work, as you should know.",,,,,Nübling & Kempf (personal communication)
4014-bekommen-bekommen-passive,german,Sie bekommt einen Zahn gezogen.,Sie	bekommt	einen	Zahn	gezogen.,She.NOM	gets	a	tooth.ACC	pulled,She is having a tooth pulled.,,,,,Nübling & Kempf (personal communication)
4015-kriegen-kriegen-succeed,german,Er kriegt einfach seine Aufgaben nicht erledigt.,Er	kriegt	einfach	seine	Aufgaben	nicht	erledigt.,He	gets	simply	his	tasks	not	done,He simply does not manage to get his tasks done.,,,,,Nübling & Kempf (personal communication)
4016-mann-mann-exclamation,german,Mann! Pass doch auf!,Mann!	Pass	doch	auf!,Man!	watch	PTK	PTK,Gee! Watch out!,,,,,Nübling & Kempf (personal communication)
4017-mann-man-indefinitepronoun,german,Man sollte niemals nie sagen.,Man	sollte	niemals	nie	sagen.,Man	should	never	never	say,Never say never.,,,,,Nübling & Kempf (personal communication)
4018-eins-ein-indefinite,german,ein Hund,ein	Hund,a.INDEF:MASK:SG:NOM	dog,a dog,,,,,Nübling & Kempf (personal communication)
4019-eins-einer-indefinitepronoun,german,Einer sollte anfangen.,Einer	sollte	anfangen.,One	should	begin.,Somebody should start.,,,,,Nübling & Kempf (personal communication)
4020-sie-sie-honorific,german,Haben Sie Whiskey?,Haben	Sie	Whiskey?,Have	you.HON	whiskey,Do you have whiskey?,,,,,Nübling & Kempf (personal communication)
4021-sich-sich-anticausative,german,die Tür öffnet sich,die	Tür	öffnet	sich,The	door	opens	itself,The door opens.,,,,,Nübling & Kempf (personal communication)
10011-ma-mwen-personalpronoun,guadelopeancreole,timoun an mwen,timoun	an	mwen,child	of	me,my child(ren),,,,bisang_27_2020[1112],
10004-outro-utru-indefinite,guineabissaukriyol,utru omi musulmanu,utru	omi	musulmanu,INDF	man	Muslim,a Muslim man,,,,bisang_27_2020[1111],
